epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,1967.42,0.96239,0.5195,0.00275,0.7534,0.7038,0.71407,0.46219,1.21212,0.82496,0.00639,0.000324035,0.000324035,0.000324035
63,2000.35,0.95542,0.49996,0.00272,0.66689,0.73802,0.70179,0.45866,1.22903,0.80866,0.00648,0.000319058,0.000319058,0.000319058
64,2029.36,0.94263,0.48952,0.00269,0.68078,0.69598,0.6929,0.46028,1.22259,0.81418,0.00647,0.000314051,0.000314051,0.000314051
65,2056.96,0.94499,0.48046,0.00264,0.76007,0.68126,0.71544,0.47789,1.19183,0.85874,0.0063,0.000309017,0.000309017,0.000309017
66,2084.62,0.94414,0.49761,0.0027,0.74284,0.67667,0.71997,0.46886,1.22743,0.81904,0.00653,0.000303958,0.000303958,0.000303958
67,2120.71,0.93648,0.4707,0.00269,0.72246,0.69992,0.70959,0.46446,1.20761,0.82811,0.0064,0.000298877,0.000298877,0.000298877
68,2148.99,0.93467,0.49083,0.00264,0.74935,0.67768,0.72076,0.46891,1.21006,0.82897,0.00642,0.000293775,0.000293775,0.000293775
69,2183.74,0.91979,0.46649,0.00261,0.68427,0.70824,0.70957,0.47413,1.2109,0.8525,0.00641,0.000288656,0.000288656,0.000288656
70,2211.36,0.92877,0.47454,0.00263,0.70944,0.68135,0.69237,0.45786,1.20832,0.879,0.00639,0.00028352,0.00028352,0.00028352
71,2239.92,0.92841,0.46636,0.00265,0.74069,0.69495,0.71474,0.46334,1.20348,0.89559,0.00635,0.000278371,0.000278371,0.000278371
72,2275.06,0.92064,0.46306,0.00257,0.70267,0.71149,0.70208,0.45102,1.21714,0.88849,0.00643,0.00027321,0.00027321,0.00027321
73,2306.38,0.904,0.46396,0.00254,0.76604,0.70083,0.71172,0.46494,1.21146,0.82828,0.0064,0.000268041,0.000268041,0.000268041
74,2335.59,0.90656,0.46109,0.00252,0.76539,0.68622,0.71045,0.46258,1.21532,0.88166,0.00645,0.000262864,0.000262864,0.000262864
75,2366.4,0.89652,0.44915,0.00248,0.75196,0.67531,0.69969,0.4606,1.20933,0.89775,0.00639,0.000257683,0.000257683,0.000257683
76,2396.28,0.90349,0.44745,0.00251,0.72295,0.72222,0.69938,0.45841,1.22921,0.87257,0.00649,0.0002525,0.0002525,0.0002525
77,2427.07,0.90083,0.45232,0.00251,0.73694,0.70891,0.71301,0.46177,1.20985,0.87489,0.00642,0.000247317,0.000247317,0.000247317
78,2457.61,0.9062,0.45573,0.00253,0.77245,0.66602,0.70879,0.46171,1.22339,0.9054,0.00647,0.000242136,0.000242136,0.000242136
79,2487.37,0.89531,0.45159,0.00246,0.71071,0.7193,0.69947,0.45548,1.22303,0.88176,0.00648,0.000236959,0.000236959,0.000236959
80,2518.56,0.89473,0.44858,0.00252,0.72008,0.70088,0.70593,0.46219,1.20767,0.90993,0.00636,0.00023179,0.00023179,0.00023179
